2019-10-11 13:06:23,b'RT @predicador_esp: La doble cara de la izquierda... Sobran las palabras.\n\n#elhormigueroabascal #SantiagoAbascalEH #SantiagoAbascal #Elecci\xe2\x80\xa6'
2019-10-11 13:05:42,b'RT @predicador_esp: La doble cara de la izquierda... Sobran las palabras.\n\n#elhormigueroabascal #SantiagoAbascalEH #SantiagoAbascal #Elecci\xe2\x80\xa6'
2019-10-11 13:05:09,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 13:01:42,b'La doble cara de la izquierda... Sobran las palabras.\n\n#elhormigueroabascal #SantiagoAbascalEH #SantiagoAbascal\xe2\x80\xa6 https://t.co/cKS6wCAwpM'
2019-10-11 13:01:31,"b'RT @MiklosCseszneky: Mi entrevista a @Santi_ABASCAL, presidente de @vox_es, en el peri\xc3\xb3dico h\xc3\xbangaro @magyar_hirlap:\n\nhttps://t.co/VRJMHkXc3\xe2\x80\xa6'"
2019-10-11 13:00:22,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 12:57:29,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 12:55:58,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 12:52:31,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 12:52:06,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
