user,name,created,tweet,location
T_Psj,Psj,2019-10-10 23:54:26,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",
anaco58,JUAN C.,2019-10-10 23:54:23,"RT @ldpsincomplejos: Pues ha quedado extraordinaria la entrevista a @Santi_ABASCAL. Curiosamente, al que se le veía algo envarado es al pro…","Las Palmas, Islas Canarias"
MarioTadeo9,Mario Tadeo,2019-10-10 23:54:22,RT @AntonioMaestre: Los discursos de odio no se blanquean. Hoy en día Abascal forma parte de una internacional supremacista de extrema dere…,"Valencia , España "
swtweather,sweater weather,2019-10-10 23:54:21,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",
ReaoLoas,Joao Reao Loas💜💜,2019-10-10 23:54:20,"RT @casasola_89: Abascal: ""Prefiero que un niño tenga un padre y una madre""
Y yo prefiero que VOX no exista, pero... 
#BoicotElHormiguero #…",
SVQ_5,Luis,2019-10-10 23:54:20,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…","Sevilla, Triana"
Laurisinmas,Laura🕷,2019-10-10 23:54:20,"RT @_David_Iglesias: Dice Abascal: ""no soy homófobo"". En la frase siguiente afirma que ante una adopción, mejor darle el niño a una familia…",
mery_208,maria.odriozola,2019-10-10 23:54:19,"RT @lopedevegac: Escenario 1:

- Hoy @jordievole entrevistará a @ArnaldoOtegi.

- ¡Bravo! ¡Es libertad de expresión! ¡Tiene derecho!

Escen…",
Jose_Afk10,José Mª del Castillo,2019-10-10 23:54:19,RT @chuckiclampy: Increíble lo de El Hormiguero invitando a Santiago Abascal. Cómo ha bajado de calidad. Antes era un programa con debates…,Peñaranda de Bracamonte
anagarciaaaa_,Ana García,2019-10-10 23:54:19,"RT @ElHuffPost: Abascal en #SantiagoAbascalEH: ""Soy una persona abierta y tolerante, no soy xenófobo"" https://t.co/jINdtvwC8W","León, España"
MortadeloCasan,MAS CARLOS,2019-10-10 23:54:18,"@lopedevegac @jordievole @ArnaldoOtegi @Santi_ABASCAL soy una persona de izquierdas y te doy la razon, a mi el horm… https://t.co/BS9wbyribx",Benetússer (Valéncia)
mestremanuel,Manuel Mestre Barea,2019-10-10 23:54:18,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,
Hugo85738212,Hugo,2019-10-10 23:54:16,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…",
ItsMarivdk,Marina,2019-10-10 23:54:16,"RT @tortondo: ¡Hoy ha venido a divertirse al Hormiguero Santiago Abascal!
¡Qué salgan Francas y Fachancas!
#SantiagoAbascalEH https://t.co/…",
JUANLU1974,Juanlu,2019-10-10 23:54:15,RT @waleska0328: Matavilloso @Santi_ABASCAL en el @El_Hormiguero. Por más que quieren tergiversa su mensaje no pueden con él. Bravo👏👏👏👏👏👏👏👏…,
alfonoromero56,ALFONSO ROMERO,2019-10-10 23:54:14,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",
poetrysaIvatore,marta 🎃,2019-10-10 23:54:14,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",
ReaoLoas,Joao Reao Loas💜💜,2019-10-10 23:54:13,"RT @returns996: Santiago Abascal: Yo también apoyo a los homosexuales.
#SantiagoAbascalEH https://t.co/pU5RxWgCpu",
CoqueMalagueno,Coque el Malagueno,2019-10-10 23:54:13,"RT @MBarraganL: Ahora los progres van a tener trabajo duro para interpretar esta interesante frase.
Ya me diréis
📺 @Santi_ABASCAL en @El_Ho…",
CarmeloRoman17,Carmelocoton,2019-10-10 23:54:12,"RT @JuanfraEscudero: 🗣Te gustará o no @Santi_ABASCAL pero al menos sabes que NO te está engañando.

Que gusto da cuando un político dice la…",Madrid
AngelSDM96,Ángel Sañudo,2019-10-10 23:54:12,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",Santillana Del Mar
NanovYurbiz,Nanov Yurbiz,2019-10-10 23:54:11,@vox_es @Santi_ABASCAL @El_Hormiguero Santi ¿No crees que los Españoles son capaces de decidir por ellos mismos cuá… https://t.co/5hVAiqfpUh,
Moravecman,Lord_Dreed,2019-10-10 23:54:10,RT @Aker54503314: #SantiagoAbascalEH Que escándalo Santiago Abascal en televisión... https://t.co/M5TVsANDqJ,
Davidreanse,David A,2019-10-10 23:54:10,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…",
CoqueMalagueno,Coque el Malagueno,2019-10-10 23:54:07,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",
lamentodeviuda,Hielo 155  #FreeTabarnia,2019-10-10 23:54:06,RT @JOSEMANUELSOTO1: Aqui sentado para ver a @Santi_ABASCAL en @El_Hormiguero y me entero de q el único líder q no ha querido ir es @sanche…,más allá del movil
Ismorrovic,🇪🇸IsMoR🇪🇸,2019-10-10 23:54:06,RT @eledhmel: Los que piden #BoicotElHormiguero porque va @Santi_ABASCAL son los mismos que vieron encantados a Otegi en distintos programa…,España
Guadita80,Guadita,2019-10-10 23:54:06,"RT @eljueves: Te explicamos lo que ha pasado de verdad con Abascal en El Hormiguero. #SantiagoAbascalEH 
Por @TrickyTrapper https://t.co/QX…",Rapture
LUKIANT,Sorolla 1906... entonces que?,2019-10-10 23:54:05,@vox_es @Santi_ABASCAL @El_Hormiguero Por ejemplo... Ricard... El de las niñas de Alcacer... Ah de Juana 25 asesina… https://t.co/py4QQ1v7Ns,"Valencia, España"
Pablocrazy70,Pablo Porrinhos de loucura,2019-10-10 23:54:05,RT @gabrielrufian: Si habéis visto Joker en el cine podéis ver a Abascal en el Hormiguero.,Stalingrado
poetrysaIvatore,marta 🎃,2019-10-10 23:54:05,"RT @reeichelk: “No entiendo por qué nos llaman homófobos” -Santiago Abascal, 2019
#SantiagoAbascalEH https://t.co/dEM3GKS6VR",
JUANLU1974,Juanlu,2019-10-10 23:54:04,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",
juanantoniocr7,"Arte, El Barrio.",2019-10-10 23:54:04,"@Santi_ABASCAL Al fin y al cabo, todos los políticos sois iguales, ladrones de guante blanco","Comunidad Valenciana, España"
vanitatis,Vanitatis,2019-10-10 23:54:03,"Santiago Abascal: dos bodas, cuatro hijos, halcones, caballos y una Smith&amp;Wesson https://t.co/qwpWGi8g1h",redaccion(@)vanitatis.com
FITOWORLD,ADOLFO CASTILLO,2019-10-10 23:54:03,"RT @eledhmel: .@Santi_ABASCAL: ""Estoy en contra de que el aborto sea una práctica eugenésica y anticonceptiva. Es acabar con una vida human…",PERU
ReaoLoas,Joao Reao Loas💜💜,2019-10-10 23:54:02,"RT @LasPakis: Abascal: No soy facha 
#SantiagoAbascalEH https://t.co/BbDyTT9PA5",
niko_yone,Niko🍂,2019-10-10 23:54:02,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",
asustadico,Gatico,2019-10-10 23:54:02,"@AntonioMaestre ¿Han salido ya con el “Abascal destroza...”, “Abascal revienta...”, “Abascal monta a caballo...”?",España
mluz82,MLZ,2019-10-10 23:54:02,"RT @numer344: Corregidme si me equivoco, pero... ¿Aquellos que están pidiendo el boicot a Cuatro por entrevistar a Santiago Abascal, no son…","Málaga, España"
PabloGlez__,Pablitoo,2019-10-10 23:54:01,"RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…",VALLADOLID
7illano,illán,2019-10-10 23:54:00,RT @Aker54503314: #SantiagoAbascalEH Que escándalo Santiago Abascal en televisión... https://t.co/M5TVsANDqJ,Madrid - Benidorm - Asturias
RamonPonsD,Sempre valencià,2019-10-10 23:54:00,@albzgz0123 @SerranoBurillo @Spa_RM @Santi_ABASCAL No se puede elegir porque los alumnos deben aprender las dos len… https://t.co/TFZlHeQ7uY,
Lobo19861,Lobo 1986,2019-10-10 23:54:00,"RT @MBarraganL: Ahora los progres van a tener trabajo duro para interpretar esta interesante frase.
Ya me diréis
📺 @Santi_ABASCAL en @El_Ho…","Córdoba, España"
tinitun,Ramón Corominas,2019-10-10 23:54:00,"RT @SitoJohns: - Monasterio y Espinosa se saltan los precintos
- El prior del Valle de los Caídos niega los restos del dictador
- Tejero ho…","Madrid, Spain"
vicsemar,Victor,2019-10-10 23:53:59,"RT @harryelsocio: El enano rojo ha salido como un pitbull a morderle los tobillos a Abascal. Áspero, torticero y desagradable.",
donlolinho,🎃 flow makabroh 🎃,2019-10-10 23:53:59,RT @jesusanchez96: @LaResistencia Ojalá Abascal en la resistencia y en la caja los restos de Franco.,
AlbertoDeLimon,KîngLïmøn,2019-10-10 23:53:59,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",Keoland
ViajeroMallorca,Viajero,2019-10-10 23:53:58,@Sergiovide7 @Santi_ABASCAL Hoy le toca al pelele de Santi,
emilio_valero,EV,2019-10-10 23:53:58,RT @AgustinRosety: Hoy Pablo Motos en @Elhormiguero_A3 ha querido hacerse perdonar el “crimen” de entrevistar a @Santi_ABASCAL haciéndole u…,España
AntonioDavidMM,Milla,2019-10-10 23:53:58,RT @RodrigoDdeV13: Pero cómo es posible que entrevisten a Santiago Abascal en la tele??? Ni que fuera un terrorista...  #BoicotElHormiguero…,Made in Andalucia.
seguidoradelsek,seguidora del sek,2019-10-10 23:53:57,"@JMJULIANR @vox_es @Santi_ABASCAL @El_Hormiguero Aun así, ya la limitación del esfuerzo terapéutico o el evitar el… https://t.co/eZ2W7a2vpV",
SangreSuelo,Joker,2019-10-10 23:53:55,"RT @SonrisitasBobas: ""No encarcelaría a ninguna mujer por abortar""
""No veo mal que dos hombres se besen en la Gran Vía""
""No me opongo a la…",
yotraderpro,Pablo G.,2019-10-10 23:53:55,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",
Aranntxa16,a r a n,2019-10-10 23:53:54,RT @LaResistencia: Abascal en El Hormiguero y Piqué en La Resistencia. Las dos Españas.,Alcocebre
uItimateAugusto,Augusto,2019-10-10 23:53:53,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Para mi un progre es el que intenta dictar lo que es correcto. Yo nunca he sido fascista…",
SimyPerruna,Simy_perruna,2019-10-10 23:53:53,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…",Málaga 
twintesis,Benicàssim,2019-10-10 23:53:51,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",
JorgeValedo,Jorge Valera,2019-10-10 23:53:50,"RT @lopedevegac: Escenario 1:

- Hoy @jordievole entrevistará a @ArnaldoOtegi.

- ¡Bravo! ¡Es libertad de expresión! ¡Tiene derecho!

Escen…",
Alf07408898,Alf,2019-10-10 23:53:50,"RT @erizoriginal: @iBarbarellah Total. Si no es por Abascal que ha mantenido el tono desenfadado del Hormiguero, la entrevista se habría co…",Una Ciudad De España
Davidreanse,David A,2019-10-10 23:53:50,"RT @AlvaroBernad: El Hormiguero invita a Santiago Abascal y los demócratas de siempre piden el boicot. 

¿Cuántos cientos de miles de perso…",
EduardoCM82,Edu,2019-10-10 23:53:50,RT @KIud0: Yo hoy he visto a Abascal muy facha en la entrevista. No como en otras ocasiones que suele estar muy facha.,
jguillento,Jguillen,2019-10-10 23:53:49,RT @LaResistencia: Abascal en El Hormiguero y Piqué en La Resistencia. Las dos Españas.,
macarronesnat,ale🔪🐍🕊,2019-10-10 23:53:49,RT @sisiblac: que abascal ha dicho que no sabe por qué se les acusa de homófobos después de haber colgado esta foto en el perfil de VOX el…,sigueme en mi insta
Jo_Herrero,Jose Herrero.#madridista💚🇪🇸🇪🇸🇪🇸,2019-10-10 23:53:49,"RT @Gonza41811532: @Jo_Herrero Si bien Pablo ha estado muy tenso e irrespetuoso en momentos puntuales hoy, creo que el Abascal quería una e…",frigiliana (Malaga) ESPAÑA
IvnOtero6,Ivanbang,2019-10-10 23:53:49,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…",España 
CLAUDIAGUERRAA7,Clearness of moon,2019-10-10 23:53:49,"RT @Elpatri39005878: #SantiagoAbascalEH Haber si cuando vaya Errejon le haces las mismas mierdas de preguntas que le has hecho a Abascal,so…","La Ligua, Chile"
Valentn80328018,Valentín,2019-10-10 23:53:49,RT @_esther_sanz: .@larazon_es elimina hoy de la parrilla de programación el programa de El Hormiguero por la visita de @Santi_ABASCAL #EHA…,"Ourense, España"
ReaoLoas,Joao Reao Loas💜💜,2019-10-10 23:53:48,RT @LfilodelabrechA: #santiagoabascaleh Abascal quiere hacer un balance cero. Lo malo es que no se puede empezar de cero con tu abuelo en u…,
vicberjon,Vic Berjón,2019-10-10 23:53:48,"RT @Ibai_93: Personalmente, no creo que entrevistar a Santiago Abascal sea un bajón de calidad, dignidad o ética respecto al nivel habitual…","León, España"
PabloGlez__,Pablitoo,2019-10-10 23:53:48,"RT @voxnoticias_es: 📺 @Santi_ABASCAL hace rabiar a los progres recordando que estará en @El_Hormiguero ""a pesar de las presiones e intentos…",VALLADOLID
jafm1951,JAFM,2019-10-10 23:53:47,"RT @ldpsincomplejos: Pues ha quedado extraordinaria la entrevista a @Santi_ABASCAL. Curiosamente, al que se le veía algo envarado es al pro…",
luengo_el,flaca Luengo,2019-10-10 23:53:47,"RT @ldpsincomplejos: Pues ha quedado extraordinaria la entrevista a @Santi_ABASCAL. Curiosamente, al que se le veía algo envarado es al pro…",
JMayorgaFenty,Juana de Hardcore,2019-10-10 23:53:47,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",Wisteria Lane
PabloPedrero,Pablo Pedrero,2019-10-10 23:53:46,Democracia también es que salga Abascal en El Hormiguero,Navalmoral de la Mata / Madrid
perviver,francisco pereira,2019-10-10 23:53:45,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Tenemos que ser conscientes de la importancia del producto español"".

 📢 #SantiagoAbasca…",
Unlimit4Harmony,Javiera,2019-10-10 23:53:44,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",
ChiofaloOk,M. Amelia Chiofalo,2019-10-10 23:53:43,"RT @AnabelAlonso_of: ""La mujer que quiera va a abortar pero no tendrá ayuda pública""
Santiago Abascal.
Osea, las que no tengan recursos se…",Cordoba - Argentina
ilector1,ilector,2019-10-10 23:53:42,"RT @ivanypunto2014: Muy vergonzosa la entrevista. Sacando temas populistas y tratando de dejar mal a Santiago Abascal. Economia, trabajo, s…",
ReaoLoas,Joao Reao Loas💜💜,2019-10-10 23:53:42,"RT @CristoferMm4: Santiago Abascal diciendo que es liberal, abierto y tolerante #SantiagoAbascalEH https://t.co/hVh7b83tUd",
ElFachita7,El Fachita,2019-10-10 23:53:42,"@sonisand1 @El_Hormiguero @Santi_ABASCAL Creía que hoy me iba a acostar sin haberme topado con alguien gilipollas...
FAIL!",
TANODANCE,TANO VLOGS,2019-10-10 23:53:41,RT @eledhmel: Los que piden #BoicotElHormiguero porque va @Santi_ABASCAL son los mismos que vieron encantados a Otegi en distintos programa…,"Sevilla, España"
zita281,zita281,2019-10-10 23:53:40,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",
AlvaroOrtiizL,James Hunt,2019-10-10 23:53:40,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",Bilbao
Raquel_So_Ro,Raquel S.,2019-10-10 23:53:39,"Bueno, es curioso que comparen Abascal con otegi. Ahí lo dejo https://t.co/TqqSB0IsQI",En el lugar correcto.
LAGOCHAMARACAY,MARIA GONZALEZ,2019-10-10 23:53:39,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…","Güigüe, Venezuela"
Mellifran5,Francisco José Gómez Talavera,2019-10-10 23:53:38,"RT @RanaDalai: @eledhmel @Santi_ABASCAL No había cámaras pero si gente, venderle la moto a otros guapa 😂😂",
I_am_hedrien,SirHedrien,2019-10-10 23:53:38,"Que a ver, si nos ponemos especiales, también le están llamando fascista e intentando boicotear el programa otra ve… https://t.co/2Hs4nqeQ7q",Valencia
I_am_hedrien,SirHedrien,2019-10-10 23:53:38,Ahora mucha gente llama progre a Pablo Motos porque le ha hecho una entrevista a Abascal yendo con preguntas jodida… https://t.co/z4oCQHYSdJ,Valencia
aratobio,Aranzazu Orobio,2019-10-10 23:53:38,"RT @GandalfGris_: Qué relajadito Pablo Motos con Santiago Abascal, igualito que con Pablenin, ¿eh? #SantiagoAbascalEH https://t.co/ucZpQbHl…","Cádiz, España"
asburygirl67,Anica,2019-10-10 23:53:38,"@angeldiazpino @hermanntertsch @Santi_ABASCAL Gracias. 
Santiago Abascal es un elegido. Tiene la grandiosidad del h… https://t.co/7hQUE3fSVJ",
SimyPerruna,Simy_perruna,2019-10-10 23:53:38,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""El otro día hablamos de la emergencia social que viven los españoles: la carestía de la…",Málaga 
PabloGlez__,Pablitoo,2019-10-10 23:53:37,RT @wallstwolverine: Me gustaría ver a Sánchez en el contexto de la dureza de la entrevista que le están haciendo a Abascal. No sabría dónd…,VALLADOLID
CAMASQUINCE,𝔾𝔼𝕄𝕄𝔸 𝕍𝕆𝕋𝔸 𝕍𝕆𝕏,2019-10-10 23:53:37,@kryspyta @Santi_ABASCAL @vox_es Ha salido airoso pero podía haber dado varios zascas. Sus asesores deben preparar estas entrevistas mejor.,España
Claudia97732303,Claudia y nada mas,2019-10-10 23:53:36,"HOLA COMPAÑEROS DE VOX Y LOS QUE NOS TENGAN SIMPATÍA.
¿AYUDENME A VER QUÉ TIPO DE PRESENTADOR ALTERA SU FORMATO CUA… https://t.co/D6s1WimQfV","Madrid, España"
el_voxeador,El VOXeador,2019-10-10 23:53:36,RT @MuyLiberal: La diferencia entre @Santi_ABASCAL y los demás es que él no pretende agradar a todo el mundo ni pide el voto de todos. @vox…,
ggilgomez,Guadalupe,2019-10-10 23:53:36,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Nosotros lo que no queremos es que el aborto siga siendo una práctica anticoceptiva y eu…",España
edgarpoe91,TheBestWriterEver❤️💛💜,2019-10-10 23:53:35,"RT @FonsiLoaiza: Abascal se afilió al PP con 18 años y ha tenido 9 cargos. A sus 43 años no ha cotizado nunca fuera de la política, ha cobr…",Málaga la Bella
